127.0.0.1 - - [02/Mar/2014:15:40:37 +0800] "GET /app_dev.php/ HTTP/1.1" 200 11911
127.0.0.1 - - [02/Mar/2014:15:40:38 +0800] "GET /css/screen.css HTTP/1.1" 200 2208
127.0.0.1 - - [02/Mar/2014:15:40:38 +0800] "GET /bundles/bloggerblog/css/blog.css HTTP/1.1" 200 1625
127.0.0.1 - - [02/Mar/2014:15:40:38 +0800] "GET /app_dev.php/_wdt/2c2e45 HTTP/1.1" 200 29887
127.0.0.1 - - [02/Mar/2014:15:40:43 +0800] "GET /bundles/bloggerblog/images/misdirection.jpg HTTP/1.1" 200 181211
127.0.0.1 - - [02/Mar/2014:15:40:43 +0800] "GET /bundles/bloggerblog/images/pool_leak.jpg HTTP/1.1" 200 133175
127.0.0.1 - - [02/Mar/2014:15:40:43 +0800] "GET /bundles/bloggerblog/images/one_or_zero.jpg HTTP/1.1" 200 77451
127.0.0.1 - - [02/Mar/2014:15:40:43 +0800] "GET /bundles/bloggerblog/images/beach.jpg HTTP/1.1" 200 614273
127.0.0.1 - - [02/Mar/2014:15:40:43 +0800] "GET /bundles/bloggerblog/images/the_grid.jpg HTTP/1.1" 200 350751
127.0.0.1 - - [02/Mar/2014:15:40:44 +0800] "GET /app_dev.php/6 HTTP/1.1" 500 103656
127.0.0.1 - - [02/Mar/2014:15:40:44 +0800] "GET /bundles/framework/css/structure.css HTTP/1.1" 304 -
127.0.0.1 - - [02/Mar/2014:15:40:44 +0800] "GET /bundles/framework/css/exception.css HTTP/1.1" 304 -
127.0.0.1 - - [02/Mar/2014:15:40:44 +0800] "GET /bundles/framework/css/body.css HTTP/1.1" 304 -
127.0.0.1 - - [02/Mar/2014:15:40:44 +0800] "GET /app_dev.php/_wdt/98987a HTTP/1.1" 200 30125
127.0.0.1 - - [02/Mar/2014:15:43:45 +0800] "GET /app_dev.php/6 HTTP/1.1" 500 106315
127.0.0.1 - - [02/Mar/2014:15:43:45 +0800] "GET /bundles/framework/css/structure.css HTTP/1.1" 200 1191
127.0.0.1 - - [02/Mar/2014:15:43:45 +0800] "GET /bundles/framework/css/body.css HTTP/1.1" 200 6657
127.0.0.1 - - [02/Mar/2014:15:43:45 +0800] "GET /bundles/framework/css/exception.css HTTP/1.1" 200 2425
127.0.0.1 - - [02/Mar/2014:15:43:45 +0800] "GET /app_dev.php/_wdt/00c00c HTTP/1.1" 200 30125
127.0.0.1 - - [02/Mar/2014:15:46:01 +0800] "GET /bundles/framework/css/body.css HTTP/1.1" 200 6657
127.0.0.1 - - [02/Mar/2014:15:46:01 +0800] "GET /bundles/framework/css/structure.css HTTP/1.1" 200 1191
127.0.0.1 - - [02/Mar/2014:15:46:01 +0800] "GET /bundles/framework/css/exception.css HTTP/1.1" 200 2425
127.0.0.1 - - [02/Mar/2014:15:46:01 +0800] "GET /app_dev.php/6 HTTP/1.1" 500 106341
127.0.0.1 - - [02/Mar/2014:15:46:01 +0800] "GET /app_dev.php/_wdt/3b58a0 HTTP/1.1" 200 30125
127.0.0.1 - - [02/Mar/2014:15:46:30 +0800] "GET /app_dev.php/6 HTTP/1.1" 500 107537
127.0.0.1 - - [02/Mar/2014:15:46:31 +0800] "GET /bundles/framework/css/body.css HTTP/1.1" 200 6657
127.0.0.1 - - [02/Mar/2014:15:46:31 +0800] "GET /bundles/framework/css/structure.css HTTP/1.1" 200 1191
127.0.0.1 - - [02/Mar/2014:15:46:31 +0800] "GET /bundles/framework/css/exception.css HTTP/1.1" 200 2425
127.0.0.1 - - [02/Mar/2014:15:46:31 +0800] "GET /app_dev.php/_wdt/c268bb HTTP/1.1" 200 30127
127.0.0.1 - - [02/Mar/2014:15:46:49 +0800] "GET /app_dev.php/6 HTTP/1.1" 500 105666
127.0.0.1 - - [02/Mar/2014:15:46:50 +0800] "GET /bundles/framework/css/body.css HTTP/1.1" 200 6657
127.0.0.1 - - [02/Mar/2014:15:46:50 +0800] "GET /bundles/framework/css/structure.css HTTP/1.1" 200 1191
127.0.0.1 - - [02/Mar/2014:15:46:50 +0800] "GET /bundles/framework/css/exception.css HTTP/1.1" 200 2425
127.0.0.1 - - [02/Mar/2014:15:46:50 +0800] "GET /app_dev.php/_wdt/c3277f HTTP/1.1" 200 30125
127.0.0.1 - - [02/Mar/2014:15:47:14 +0800] "GET /app_dev.php/6 HTTP/1.1" 500 107545
127.0.0.1 - - [02/Mar/2014:15:47:16 +0800] "GET /bundles/framework/css/structure.css HTTP/1.1" 200 1191
127.0.0.1 - - [02/Mar/2014:15:47:16 +0800] "GET /bundles/framework/css/body.css HTTP/1.1" 200 6657
127.0.0.1 - - [02/Mar/2014:15:47:16 +0800] "GET /bundles/framework/css/exception.css HTTP/1.1" 200 2425
127.0.0.1 - - [02/Mar/2014:15:47:16 +0800] "GET /app_dev.php/_wdt/5d62bb HTTP/1.1" 200 30127
127.0.0.1 - - [02/Mar/2014:15:47:25 +0800] "GET /app_dev.php/6 HTTP/1.1" 500 129519
127.0.0.1 - - [02/Mar/2014:15:47:25 +0800] "GET /bundles/framework/css/structure.css HTTP/1.1" 200 1191
127.0.0.1 - - [02/Mar/2014:15:47:25 +0800] "GET /bundles/framework/css/body.css HTTP/1.1" 200 6657
127.0.0.1 - - [02/Mar/2014:15:47:25 +0800] "GET /bundles/framework/css/exception.css HTTP/1.1" 200 2425
127.0.0.1 - - [02/Mar/2014:15:47:26 +0800] "GET /app_dev.php/_wdt/fade5f HTTP/1.1" 200 30125
127.0.0.1 - - [02/Mar/2014:15:47:38 +0800] "GET /bundles/bloggerblog/images/beach.jpg HTTP/1.1" 200 614273
127.0.0.1 - - [02/Mar/2014:15:47:37 +0800] "GET /app_dev.php/6 HTTP/1.1" 500 329950
127.0.0.1 - - [02/Mar/2014:15:47:38 +0800] "GET /app_dev.php/6 HTTP/1.1" 500 329950
127.0.0.1 - - [02/Mar/2014:15:47:39 +0800] "GET /app_dev.php/_wdt/399077 HTTP/1.1" 200 30125
127.0.0.1 - - [02/Mar/2014:15:48:30 +0800] "GET /bundles/bloggerblog/images/beach.jpg HTTP/1.1" 200 614273
127.0.0.1 - - [02/Mar/2014:15:48:29 +0800] "GET /app_dev.php/6 HTTP/1.1" 500 329950
127.0.0.1 - - [02/Mar/2014:15:48:29 +0800] "GET /app_dev.php/6 HTTP/1.1" 500 329950
127.0.0.1 - - [02/Mar/2014:15:48:30 +0800] "GET /app_dev.php/_wdt/7ab087 HTTP/1.1" 200 30125
127.0.0.1 - - [02/Mar/2014:15:56:07 +0800] "GET /css/screen.css HTTP/1.1" 200 2208
127.0.0.1 - - [02/Mar/2014:15:56:07 +0800] "GET /bundles/bloggerblog/css/blog.css HTTP/1.1" 200 1625
127.0.0.1 - - [02/Mar/2014:15:56:07 +0800] "GET /app_dev.php/6 HTTP/1.1" 200 20627
127.0.0.1 - - [02/Mar/2014:15:56:07 +0800] "GET /app_dev.php/_wdt/5472b7 HTTP/1.1" 200 29888
127.0.0.1 - - [02/Mar/2014:15:56:13 +0800] "GET /bundles/bloggerblog/images/beach.jpg HTTP/1.1" 200 614273
127.0.0.1 - - [02/Mar/2014:15:58:39 +0800] "GET /app_dev.php/6 HTTP/1.1" 200 9676
127.0.0.1 - - [02/Mar/2014:15:58:40 +0800] "GET /css/screen.css HTTP/1.1" 200 2208
127.0.0.1 - - [02/Mar/2014:15:58:40 +0800] "GET /bundles/bloggerblog/css/blog.css HTTP/1.1" 200 1625
127.0.0.1 - - [02/Mar/2014:15:58:40 +0800] "GET /bundles/bloggerblog/images/beach.jpg HTTP/1.1" 200 614273
127.0.0.1 - - [02/Mar/2014:15:58:40 +0800] "GET /app_dev.php/_wdt/7c0c05 HTTP/1.1" 200 29888
127.0.0.1 - - [02/Mar/2014:15:59:03 +0800] "POST /app_dev.php/comment/6 HTTP/1.1" 500 6546
127.0.0.1 - - [02/Mar/2014:16:01:26 +0800] "POST /app_dev.php/comment/6 HTTP/1.1" 302 389
127.0.0.1 - - [02/Mar/2014:16:01:27 +0800] "GET /css/screen.css HTTP/1.1" 200 2208
127.0.0.1 - - [02/Mar/2014:16:01:27 +0800] "GET /bundles/bloggerblog/css/blog.css HTTP/1.1" 200 1625
127.0.0.1 - - [02/Mar/2014:16:01:26 +0800] "GET /app_dev.php/6 HTTP/1.1" 200 9966
127.0.0.1 - - [02/Mar/2014:16:01:27 +0800] "GET /bundles/bloggerblog/images/beach.jpg HTTP/1.1" 200 614273
127.0.0.1 - - [02/Mar/2014:16:01:27 +0800] "GET /app_dev.php/_wdt/238344 HTTP/1.1" 200 29888
127.0.0.1 - - [02/Mar/2014:18:16:01 +0800] "POST /app_dev.php/comment/6 HTTP/1.1" 302 389
127.0.0.1 - - [02/Mar/2014:18:16:02 +0800] "GET /bundles/bloggerblog/css/blog.css HTTP/1.1" 304 -
127.0.0.1 - - [02/Mar/2014:18:16:02 +0800] "GET /bundles/bloggerblog/images/beach.jpg HTTP/1.1" 304 -
127.0.0.1 - - [02/Mar/2014:18:16:02 +0800] "GET /app_dev.php/6 HTTP/1.1" 200 10229
127.0.0.1 - - [02/Mar/2014:18:16:02 +0800] "GET /app_dev.php/_wdt/bac3e4 HTTP/1.1" 200 29888
